monthly_income_estimate,food_pct,groceries_pct,transport_pct,shopping_pct,entertainment_pct,utilities_pct,healthcare_pct,investments_pct,fuel_pct,savings_rate,spend_volatility_normalised
63466.78,0.1509,0.1136,0.0671,0.079,0.0317,0.0633,0.0655,0.0316,0.0297,0.3674,0.0617
48510.34,0.2606,0.1115,0.1064,0.0898,0.0656,0.1074,0.0478,0.0794,0.0814,0.05,0.1648
40446.25,0.2304,0.1005,0.0734,0.0444,0.0599,0.0887,0.0182,0.0813,0.0606,0.2426,0.1771
70755.58,0.1155,0.105,0.1213,0.1006,0.051,0.0649,0.1142,0.0533,0.0699,0.2043,0.0937
54848.36,0.099,0.1419,0.1319,0.1101,0.0586,0.1136,0.0095,0.0871,0.0463,0.202,0.1076
36705.38,0.1638,0.1659,0.0424,0.0615,0.0098,0.1197,0.0112,0.058,0.0902,0.2775,0.1506
60350.76,0.2156,0.0643,0.1032,0.1232,0.0653,0.0761,0.0139,0.1314,0.0543,0.1527,0.1469
55438.16,0.0712,0.1499,0.0549,0.1131,0.0443,0.1032,0.06,0.0908,0.0694,0.2431,0.1694
53901.92,0.1726,0.1278,0.0447,0.1047,0.0646,0.1076,0.0565,0.0688,0.0835,0.1692,0.1047
63138.76,0.2071,0.0888,0.0816,0.0864,0.0591,0.1179,0.1235,0.0578,0.0405,0.1374,0.1129
55122.99,0.2457,0.1151,0.0986,0.055,0.0565,0.1313,0.0082,0.012,0.0479,0.2296,0.1791
38554.23,0.1541,0.1187,0.1052,0.0986,0.0437,0.1569,0.005,0.1179,0.0671,0.1329,0.1636
34687.68,0.2026,0.1299,0.1254,0.1216,0.0648,0.1192,0.0665,0.0953,0.0249,0.05,0.1599
71056.95,0.1879,0.1123,0.0795,0.0977,0.0544,0.1402,0.0554,0.1875,0.0352,0.05,0.1062
30944.32,0.177,0.0688,0.1169,0.1244,0.0564,0.1093,0.0549,0.0505,0.0745,0.1672,0.1758
72834.77,0.2529,0.1526,0.1085,0.0844,0.0395,0.0952,0.0268,0.1093,0.0669,0.0639,0.1679
59978.25,0.1672,0.115,0.0888,0.0333,0.0216,0.1113,0.0893,0.0767,0.0637,0.2332,0.1023
33599.37,0.2645,0.1294,0.0667,0.1021,0.0766,0.0897,0.0335,0.074,0.0582,0.1052,0.2111
68702.24,0.2285,0.1437,0.1055,0.1753,0.0684,0.1396,0.0695,0.005,0.052,0.0125,0.0753
42634.89,0.1782,0.0969,0.0895,0.1218,0.0307,0.131,0.0286,0.0724,0.0665,0.1844,0.1001
57336.68,0.1921,0.0756,0.0938,0.194,0.0865,0.107,0.031,0.01,0.0369,0.1732,0.1583
55316.15,0.2556,0.1409,0.0555,0.0941,0.0633,0.098,0.0286,0.1472,0.0668,0.05,0.1518
68266.11,0.2242,0.1395,0.0988,0.1384,0.0818,0.1376,0.0329,0.0474,0.0668,0.0326,0.1567
44199.27,0.1747,0.116,0.0995,0.1461,0.0272,0.0895,0.0571,0.0995,0.0634,0.1271,0.1462
53549.74,0.2552,0.1473,0.0909,0.1211,0.0196,0.0843,0.0072,0.0794,0.0516,0.1434,0.1489
60178.7,0.1283,0.1387,0.0918,0.0998,0.041,0.1051,0.0416,0.0413,0.0695,0.243,0.1159
32650.33,0.1358,0.1397,0.0892,0.1405,0.0097,0.0335,0.099,0.1094,0.0905,0.1527,0.1325
32739.27,0.2529,0.137,0.0846,0.1395,0.0524,0.0687,0.0104,0.0886,0.0435,0.1224,0.0815
38974.3,0.2011,0.1346,0.0912,0.0751,0.0578,0.1226,0.0875,0.0898,0.0532,0.0871,0.0638
68924.98,0.1692,0.1603,0.0804,0.0263,0.0726,0.1189,0.0482,0.005,0.0203,0.2988,0.1611
37885.24,0.1687,0.162,0.1667,0.1208,0.0497,0.1027,0.0579,0.0913,0.061,0.0192,0.1591
50682.72,0.272,0.0815,0.0896,0.0136,0.04,0.0929,0.0824,0.0096,0.0543,0.264,0.1211
32174.95,0.295,0.1313,0.0847,0.0948,0.0616,0.0647,0.063,0.005,0.0827,0.1171,0.0715
74017.06,0.191,0.043,0.0868,0.0877,0.0503,0.1537,0.0504,0.0942,0.0732,0.1697,0.1308
74844.93,0.2888,0.1422,0.1375,0.0584,0.038,0.098,0.092,0.0505,0.0445,0.05,0.1417
71713.81,0.1574,0.1701,0.0585,0.0964,0.0419,0.1582,0.08,0.0597,0.0573,0.1205,0.1381
57355.69,0.1469,0.1245,0.0828,0.086,0.0552,0.1347,0.0451,0.005,0.0843,0.2355,0.1714
41065.64,0.1293,0.0871,0.0759,0.005,0.0742,0.1496,0.0424,0.0677,0.023,0.3457,0.1273
64868.71,0.1851,0.1531,0.0865,0.1016,0.0517,0.1051,0.0318,0.066,0.0813,0.1377,0.1054
70323.72,0.2256,0.0994,0.0698,0.1643,0.0659,0.1011,0.0848,0.0812,0.0654,0.0424,0.1405
52915.3,0.1953,0.0895,0.1112,0.1765,0.0486,0.0633,0.0406,0.0431,0.0648,0.1672,0.1179
65566.57,0.3065,0.1368,0.0932,0.0482,0.0668,0.1057,0.0386,0.1057,0.0485,0.05,0.151
72819.4,0.2242,0.147,0.0917,0.0658,0.0592,0.1046,0.0529,0.0655,0.0966,0.0925,0.1197
59379.29,0.1329,0.0965,0.1334,0.1213,0.0391,0.0823,0.005,0.1516,0.0659,0.172,0.1464
63751.53,0.1304,0.1142,0.0947,0.0849,0.0471,0.1413,0.0559,0.0773,0.0592,0.195,0.1771
42643.25,0.2366,0.1303,0.0785,0.0991,0.063,0.1198,0.0234,0.0985,0.0465,0.1043,0.1879
61063.03,0.2588,0.1158,0.0957,0.1114,0.0421,0.1241,0.0469,0.0896,0.0656,0.05,0.1824
74346.68,0.1923,0.0972,0.1197,0.0907,0.0549,0.0606,0.0938,0.1023,0.0718,0.1167,0.0836
73647.84,0.1893,0.1269,0.0918,0.0365,0.0187,0.0903,0.1037,0.1113,0.0356,0.196,0.0599
61612.37,0.1329,0.1664,0.0464,0.0376,0.0722,0.0697,0.0426,0.1143,0.0485,0.2693,0.1912
64408.62,0.1885,0.1072,0.1098,0.0798,0.0499,0.129,0.1091,0.1084,0.0683,0.05,0.2086
31686.87,0.2623,0.0602,0.0914,0.1618,0.0783,0.1415,0.0346,0.0774,0.0486,0.0438,0.1285
53411.5,0.2499,0.1086,0.1319,0.1517,0.0372,0.1099,0.0487,0.0317,0.0805,0.05,0.1642
58592.98,0.1664,0.1708,0.0793,0.0877,0.0377,0.1132,0.0408,0.1079,0.077,0.1192,0.1374
56367.18,0.1592,0.0926,0.0959,0.1934,0.024,0.1235,0.0177,0.0572,0.0827,0.1538,0.1787
42369.83,0.2278,0.1313,0.1234,0.1324,0.0231,0.0872,0.0386,0.005,0.0513,0.1798,0.1772
70152.59,0.2326,0.1898,0.0657,0.1842,0.0496,0.0767,0.023,0.1155,0.0071,0.0559,0.155
65516.83,0.103,0.1042,0.1083,0.1569,0.0307,0.1311,0.1017,0.1252,0.0678,0.0711,0.1138
33704.19,0.1643,0.1149,0.1643,0.056,0.048,0.1093,0.0371,0.1098,0.0627,0.1335,0.1378
66557.79,0.1921,0.1225,0.0244,0.0512,0.0233,0.1005,0.005,0.0383,0.049,0.3937,0.1205
58818.28,0.2011,0.1451,0.0751,0.0619,0.0774,0.0852,0.0104,0.1002,0.103,0.1406,0.1105
62244.71,0.2322,0.1696,0.1575,0.0892,0.1119,0.0961,0.0209,0.0172,0.0506,0.0546,0.0835
36971.84,0.0857,0.1306,0.0537,0.149,0.0078,0.0982,0.0085,0.0687,0.0712,0.3265,0.1544
46682.11,0.1147,0.0609,0.1068,0.0769,0.0348,0.1149,0.0283,0.0453,0.0739,0.3436,0.0928
35217.01,0.293,0.0781,0.0898,0.1395,0.0468,0.0951,0.0639,0.0545,0.0716,0.0677,0.0744
53526.27,0.0814,0.114,0.1124,0.0653,0.0531,0.0815,0.0755,0.0591,0.0844,0.2733,0.1129
68848.69,0.2254,0.053,0.0937,0.0805,0.0665,0.071,0.0167,0.0915,0.0687,0.233,0.1221
42445.42,0.1905,0.119,0.1228,0.1221,0.0354,0.098,0.086,0.1178,0.0584,0.05,0.1242
68212.34,0.1306,0.129,0.161,0.1523,0.094,0.1203,0.0418,0.1145,0.0254,0.0313,0.1647
74870.11,0.1485,0.1709,0.0386,0.1401,0.0573,0.1437,0.0486,0.0938,0.0711,0.0875,0.1724
68469.5,0.1461,0.1121,0.0998,0.0737,0.0316,0.1369,0.0645,0.1062,0.0505,0.1786,0.1701
65684.35,0.3051,0.1175,0.0538,0.1056,0.0894,0.0642,0.0513,0.0385,0.0608,0.1139,0.0976
74329.3,0.2469,0.0921,0.158,0.0425,0.0709,0.0753,0.0457,0.1555,0.1002,0.013,0.1854
52600.71,0.1761,0.132,0.143,0.0355,0.0912,0.0862,0.0086,0.0588,0.0563,0.2123,0.0955
42690.12,0.177,0.1277,0.107,0.0622,0.068,0.112,0.0455,0.0095,0.0756,0.2154,0.1858
50969.18,0.1513,0.1263,0.1035,0.0987,0.0558,0.1303,0.0831,0.0931,0.0146,0.1434,0.0764
37881.33,0.2333,0.088,0.005,0.0497,0.0684,0.1434,0.0494,0.0717,0.0393,0.2519,0.1548
32104.2,0.1062,0.1267,0.0688,0.1806,0.051,0.0756,0.0715,0.0473,0.0638,0.2085,0.1776
72778.1,0.2544,0.1781,0.0869,0.1212,0.0526,0.1004,0.0552,0.0583,0.0599,0.033,0.2373
43804.46,0.2541,0.1817,0.1064,0.1659,0.0568,0.0782,0.0173,0.0405,0.0492,0.05,0.1524
37892.57,0.1495,0.1493,0.0444,0.1217,0.0183,0.0616,0.0626,0.1051,0.0636,0.2239,0.1606
73671.45,0.2748,0.1293,0.0837,0.0465,0.0807,0.1314,0.0869,0.0946,0.0657,0.0065,0.1803
66715.71,0.1364,0.098,0.1549,0.0605,0.0757,0.0786,0.0671,0.0616,0.0617,0.2057,0.1309
59242.01,0.2075,0.1277,0.0642,0.1227,0.0838,0.1299,0.0614,0.0558,0.0575,0.0896,0.1531
48976.22,0.1824,0.1064,0.0907,0.1444,0.0379,0.1256,0.0958,0.1015,0.0503,0.065,0.0664
46417.85,0.2628,0.1183,0.1349,0.0713,0.0307,0.0814,0.0712,0.0757,0.0467,0.1069,0.0783
63718.18,0.2128,0.1029,0.1277,0.1219,0.0628,0.1389,0.0298,0.085,0.0905,0.0277,0.2007
63139.78,0.2744,0.089,0.0902,0.0942,0.0484,0.1129,0.0848,0.1075,0.0375,0.0611,0.2043
45782.25,0.2616,0.0943,0.1248,0.1594,0.0676,0.0887,0.0184,0.0645,0.0708,0.05,0.1449
62076.25,0.295,0.1299,0.0963,0.1211,0.0311,0.0754,0.1107,0.0332,0.0851,0.0223,0.0985
51316.78,0.3077,0.1175,0.0811,0.1385,0.0224,0.0914,0.0524,0.1115,0.0275,0.05,0.1208
74068.5,0.2106,0.12,0.0544,0.1004,0.0645,0.0983,0.0328,0.1397,0.0782,0.1011,0.1111
56163.21,0.2011,0.0765,0.1288,0.0975,0.0596,0.1222,0.05,0.0665,0.0688,0.129,0.1031
41972.8,0.2315,0.1149,0.0901,0.0691,0.0222,0.0936,0.0502,0.1255,0.0523,0.1505,0.1467
68580.06,0.1891,0.1365,0.1441,0.0683,0.0476,0.0819,0.0379,0.0392,0.0313,0.224,0.1503
31198.43,0.1547,0.1769,0.0987,0.1022,0.043,0.0788,0.0851,0.0877,0.0468,0.1261,0.0993
35238.35,0.22,0.1191,0.151,0.118,0.0639,0.1031,0.0758,0.0489,0.064,0.0362,0.1374
65135.45,0.2301,0.0688,0.092,0.0649,0.0719,0.0234,0.0099,0.1075,0.0489,0.2825,0.1692
49230.14,0.1938,0.1475,0.0863,0.0935,0.057,0.0878,0.0977,0.1014,0.0567,0.0782,0.1673
71472.64,0.2121,0.1081,0.0825,0.1351,0.0376,0.1401,0.005,0.05,0.0652,0.1643,0.0804
70777.23,0.1918,0.1132,0.088,0.0294,0.0755,0.0927,0.0916,0.1717,0.0853,0.0606,0.1004
67191.78,0.1605,0.1127,0.0776,0.0954,0.0199,0.0874,0.0137,0.072,0.035,0.3258,0.1483
30044.63,0.2229,0.1447,0.1086,0.1944,0.069,0.079,0.0331,0.0721,0.0485,0.0277,0.0824
44810.19,0.2078,0.1225,0.1113,0.1077,0.0511,0.1133,0.0602,0.1066,0.0152,0.1042,0.2018
50306.03,0.2455,0.1146,0.1288,0.1372,0.0811,0.0886,0.05,0.0674,0.04,0.0469,0.1885
34614.67,0.163,0.1082,0.069,0.1053,0.0598,0.0733,0.063,0.0886,0.0741,0.1956,0.1751
48632.79,0.2391,0.1002,0.0912,0.147,0.0578,0.1194,0.0494,0.0849,0.0611,0.05,0.266
43079.8,0.2587,0.1007,0.0632,0.0637,0.0919,0.0944,0.0482,0.0609,0.0369,0.1814,0.1363
52851.13,0.2336,0.1591,0.0757,0.1151,0.0382,0.1065,0.0513,0.0985,0.0719,0.05,0.1686
47884.59,0.2936,0.0856,0.1075,0.1114,0.0728,0.0871,0.0291,0.0981,0.0536,0.0613,0.1606
68223.52,0.1779,0.0811,0.1522,0.1491,0.0632,0.1142,0.005,0.1278,0.0488,0.0808,0.1232
58307.11,0.1248,0.1144,0.0639,0.0614,0.0585,0.0682,0.0535,0.1396,0.057,0.2588,0.1452
49602.53,0.2559,0.1296,0.1147,0.0957,0.0621,0.1106,0.0248,0.1019,0.0546,0.05,0.219
69056.53,0.157,0.1257,0.1283,0.1126,0.0238,0.1307,0.0371,0.1194,0.0443,0.121,0.1714
60779.04,0.1492,0.1288,0.1174,0.1445,0.0528,0.1065,0.0342,0.0877,0.0568,0.1221,0.1111
45179.3,0.1742,0.161,0.127,0.0786,0.0462,0.1487,0.0996,0.0635,0.0466,0.0545,0.0663
37616.91,0.2971,0.1077,0.1482,0.1125,0.0402,0.09,0.0498,0.081,0.0236,0.05,0.1044
56351.63,0.2583,0.0779,0.1289,0.1232,0.0686,0.0894,0.013,0.0625,0.0744,0.1039,0.0486
59202.39,0.1211,0.0908,0.0554,0.0945,0.0285,0.0961,0.0417,0.0331,0.0619,0.3769,0.1594
65432.21,0.2275,0.155,0.0883,0.1054,0.0528,0.0621,0.0862,0.0547,0.0477,0.1203,0.1739
61931.06,0.2472,0.1471,0.0805,0.0753,0.0461,0.1234,0.0459,0.0867,0.0539,0.094,0.1083
33762.1,0.1518,0.1439,0.0596,0.0276,0.0412,0.103,0.054,0.0902,0.0686,0.2602,0.1318
49310.55,0.0902,0.1269,0.0849,0.0722,0.0226,0.1129,0.074,0.0678,0.0857,0.2628,0.1734
35628.21,0.1456,0.0982,0.1403,0.1502,0.0353,0.0816,0.0786,0.0444,0.0545,0.1711,0.0965
33383.13,0.2472,0.1405,0.0748,0.0624,0.0528,0.1046,0.0694,0.1285,0.0551,0.0647,0.0593
53052.09,0.2414,0.1152,0.0745,0.131,0.0426,0.124,0.1013,0.0423,0.0629,0.0648,0.1749
39764.9,0.2031,0.0883,0.0405,0.1075,0.053,0.1171,0.0315,0.0341,0.0684,0.2566,0.1056
47604.15,0.2334,0.0853,0.1259,0.0867,0.0504,0.0819,0.1047,0.1115,0.0702,0.05,0.1604
72708.91,0.2707,0.0635,0.0929,0.0877,0.085,0.0792,0.0851,0.0841,0.0594,0.0923,0.1249
70559.29,0.3048,0.1029,0.0425,0.1327,0.0373,0.0345,0.0146,0.0984,0.0929,0.1394,0.096
67276.61,0.2405,0.1466,0.0739,0.0862,0.0514,0.0903,0.0634,0.048,0.0866,0.1131,0.1775
58973.85,0.161,0.1575,0.0849,0.0751,0.0664,0.0837,0.0418,0.0907,0.0502,0.1887,0.167
36033.74,0.1212,0.1261,0.0897,0.1184,0.0523,0.1334,0.0417,0.005,0.0313,0.2809,0.1553
48151.06,0.2042,0.1292,0.0921,0.1448,0.0658,0.1442,0.005,0.0983,0.005,0.1114,0.1914
45312.89,0.2363,0.0921,0.1156,0.1124,0.0688,0.1091,0.05,0.0944,0.0713,0.05,0.1047
65031.46,0.1691,0.1473,0.0652,0.1674,0.0196,0.1323,0.0422,0.1505,0.0528,0.0536,0.1248
33490.6,0.2629,0.1307,0.1504,0.0706,0.0395,0.091,0.0353,0.0241,0.047,0.1485,0.0916
62784.42,0.1561,0.1258,0.0889,0.1134,0.0689,0.1668,0.0451,0.117,0.0647,0.0533,0.1336
52103.24,0.1485,0.133,0.1164,0.0194,0.0794,0.0539,0.0499,0.0273,0.0562,0.3161,0.1398
59235.64,0.0901,0.093,0.0959,0.0968,0.0248,0.0941,0.0335,0.0943,0.0136,0.364,0.139
66174.44,0.1729,0.0616,0.0848,0.1444,0.0523,0.1505,0.0683,0.005,0.0614,0.1988,0.148
70724.79,0.1958,0.0802,0.0919,0.1361,0.0577,0.1187,0.0463,0.0449,0.0336,0.1948,0.1337
63526.64,0.181,0.1061,0.1071,0.1432,0.0519,0.0589,0.051,0.0533,0.0527,0.1948,0.1518
33272.0,0.2356,0.0974,0.1308,0.0527,0.0535,0.1695,0.0263,0.115,0.0582,0.061,0.0979
72684.69,0.2636,0.1129,0.1138,0.0909,0.0402,0.0525,0.1173,0.0694,0.041,0.0984,0.0933
73594.47,0.1518,0.1749,0.1652,0.0925,0.0721,0.0894,0.0528,0.1322,0.0245,0.0447,0.159
57940.04,0.135,0.1118,0.0771,0.0807,0.0738,0.1117,0.0649,0.1382,0.0238,0.1832,0.0828
61061.82,0.1819,0.1525,0.122,0.1958,0.0464,0.08,0.0663,0.0487,0.0565,0.05,0.1499
65384.27,0.1745,0.0894,0.0776,0.1437,0.0123,0.0675,0.005,0.1545,0.0494,0.2262,0.1289
70132.73,0.2172,0.1598,0.1017,0.0652,0.0528,0.0926,0.0674,0.032,0.0617,0.1497,0.1348
56321.45,0.2484,0.1227,0.0998,0.0702,0.0681,0.1094,0.073,0.0425,0.0691,0.0968,0.1617
42332.15,0.1082,0.0679,0.0617,0.005,0.0765,0.099,0.0703,0.0852,0.0286,0.3975,0.144
59840.79,0.1625,0.1509,0.0712,0.0896,0.053,0.1119,0.0702,0.1133,0.0757,0.1018,0.1579
73134.89,0.3438,0.0983,0.0726,0.0791,0.0487,0.0887,0.0847,0.0778,0.0564,0.05,0.1139
34834.1,0.2022,0.1192,0.1487,0.0728,0.0335,0.0994,0.0461,0.0957,0.0506,0.1318,0.1325
59310.3,0.2144,0.1531,0.0242,0.1184,0.0321,0.1148,0.0362,0.1279,0.0783,0.1007,0.1627
41041.29,0.2406,0.138,0.0823,0.0899,0.0678,0.0825,0.0539,0.0689,0.0539,0.1222,0.075
58755.78,0.2041,0.1516,0.1285,0.0907,0.079,0.0902,0.0345,0.0688,0.0616,0.091,0.1229
56750.88,0.1889,0.1312,0.0862,0.0681,0.0755,0.0488,0.0895,0.1079,0.0657,0.1382,0.1384
39704.74,0.2025,0.1624,0.0905,0.1207,0.0091,0.1308,0.0711,0.1093,0.0536,0.05,0.1222
52451.08,0.1667,0.1053,0.1791,0.0413,0.0487,0.1078,0.0648,0.1174,0.1103,0.0585,0.1126
49164.76,0.2679,0.0782,0.1047,0.0836,0.0576,0.097,0.0418,0.1127,0.068,0.0884,0.1352
70208.43,0.3136,0.0688,0.1353,0.0418,0.0409,0.0949,0.0217,0.0591,0.0629,0.1608,0.2258
40400.93,0.0982,0.081,0.1227,0.0518,0.0481,0.0939,0.0886,0.096,0.0366,0.2831,0.1813
41984.05,0.2207,0.1216,0.1213,0.1132,0.0839,0.0977,0.0441,0.0335,0.0416,0.1223,0.1416
74716.41,0.1768,0.1671,0.0774,0.0997,0.044,0.1065,0.0731,0.109,0.0978,0.0485,0.152
45300.42,0.2006,0.0976,0.0986,0.017,0.0293,0.0981,0.0668,0.0418,0.0726,0.2776,0.1397
58125.6,0.1679,0.1707,0.0749,0.0969,0.0462,0.1085,0.0754,0.0228,0.0871,0.1494,0.1332
67105.91,0.1595,0.159,0.0938,0.1415,0.049,0.0823,0.0851,0.1007,0.0729,0.0561,0.227
36777.84,0.3325,0.0627,0.0958,0.1153,0.0356,0.1143,0.051,0.056,0.057,0.0798,0.0948
30986.69,0.2156,0.1191,0.1346,0.0586,0.0616,0.1227,0.0478,0.0674,0.0566,0.1159,0.0873
56462.15,0.2771,0.1216,0.0819,0.1581,0.0422,0.0604,0.0542,0.0768,0.0802,0.0474,0.1536
53259.41,0.1941,0.1851,0.1209,0.1124,0.0162,0.1303,0.0502,0.0569,0.0816,0.0521,0.1373
31909.79,0.0992,0.1493,0.078,0.0742,0.052,0.0728,0.0489,0.0719,0.036,0.3176,0.1196
54518.41,0.2922,0.1186,0.1152,0.0863,0.0566,0.1092,0.0625,0.074,0.0672,0.0182,0.1326
73370.58,0.2096,0.1195,0.1881,0.1278,0.0381,0.08,0.0297,0.0683,0.0383,0.1006,0.1597
41583.22,0.1803,0.1421,0.0403,0.0746,0.0678,0.1388,0.0439,0.0717,0.0391,0.2014,0.0791
65230.35,0.244,0.1391,0.1366,0.1028,0.0297,0.0895,0.005,0.0511,0.054,0.1483,0.1264
32843.01,0.2691,0.1288,0.0772,0.0678,0.0484,0.1003,0.0372,0.0724,0.0447,0.1541,0.1089
60905.5,0.1809,0.1505,0.0894,0.058,0.0181,0.1249,0.0323,0.1325,0.0373,0.1763,0.1699
61544.68,0.1643,0.0583,0.1556,0.0803,0.0314,0.1172,0.069,0.1111,0.0359,0.1769,0.1333
53994.95,0.1848,0.0839,0.1477,0.0812,0.0377,0.0802,0.0648,0.005,0.072,0.2428,0.192
43861.14,0.1075,0.0929,0.049,0.1647,0.0412,0.1289,0.0672,0.047,0.0495,0.2521,0.0867
53219.28,0.2985,0.1213,0.0612,0.124,0.0777,0.0695,0.0797,0.0527,0.0659,0.0493,0.1571
31538.84,0.2306,0.1382,0.1347,0.1141,0.0487,0.1226,0.0485,0.0502,0.059,0.0535,0.1354
56409.59,0.2666,0.0858,0.0908,0.1136,0.0264,0.1373,0.0598,0.0382,0.0788,0.1026,0.1164
67424.41,0.2558,0.0687,0.0971,0.1533,0.0601,0.0661,0.0757,0.0577,0.045,0.1205,0.1235
49015.32,0.176,0.102,0.1234,0.1482,0.057,0.0843,0.0395,0.1388,0.0807,0.05,0.1045
60757.46,0.2681,0.153,0.0657,0.1227,0.0513,0.1362,0.0373,0.0382,0.0774,0.05,0.1218
49385.35,0.1261,0.1525,0.0852,0.1443,0.0542,0.0615,0.0988,0.0814,0.0688,0.1273,0.1478
35306.99,0.1898,0.1082,0.1024,0.1268,0.0256,0.0663,0.1294,0.0477,0.0636,0.1401,0.0882
54896.9,0.2448,0.0912,0.1268,0.1115,0.0332,0.0928,0.005,0.0477,0.055,0.1921,0.1201
32055.41,0.2404,0.0671,0.052,0.0739,0.0492,0.08,0.0759,0.0851,0.0663,0.21,0.2026
65261.67,0.2179,0.1194,0.0996,0.0838,0.0682,0.1018,0.0047,0.2213,0.0334,0.05,0.1569
59502.89,0.3318,0.0962,0.0884,0.0887,0.0191,0.0541,0.0609,0.0773,0.0619,0.1214,0.1301
39659.01,0.2011,0.1282,0.1287,0.0772,0.0719,0.0615,0.0743,0.0934,0.0558,0.1077,0.1164
63186.92,0.1343,0.1367,0.0606,0.1461,0.0299,0.076,0.005,0.0538,0.0342,0.3234,0.1246
73315.63,0.0837,0.0859,0.1193,0.1779,0.049,0.0619,0.0398,0.0937,0.0411,0.2478,0.2265
44484.58,0.195,0.0959,0.1293,0.0784,0.0351,0.1063,0.0319,0.1132,0.0505,0.1643,0.0923
47662.59,0.2178,0.1482,0.1261,0.0559,0.0529,0.0285,0.0426,0.0633,0.0718,0.1928,0.1392
49205.82,0.0646,0.1373,0.0632,0.1226,0.0352,0.0862,0.005,0.06,0.0618,0.364,0.0612
32625.0,0.1568,0.1221,0.0886,0.1336,0.0758,0.105,0.0763,0.1135,0.0648,0.0635,0.1227
36150.97,0.2276,0.115,0.1156,0.0648,0.0534,0.1001,0.0486,0.0569,0.0774,0.1407,0.1063
37378.3,0.1942,0.1071,0.1078,0.061,0.0463,0.0876,0.0838,0.0238,0.0531,0.2353,0.0728
64609.37,0.2058,0.1681,0.0957,0.0448,0.0403,0.1078,0.0681,0.0852,0.0281,0.1561,0.1948
63634.91,0.2137,0.1606,0.0749,0.0984,0.0301,0.1249,0.0656,0.051,0.0658,0.1149,0.0831
72740.42,0.1061,0.146,0.1399,0.1129,0.0299,0.1443,0.0161,0.1576,0.0606,0.0868,0.1252
74517.0,0.2169,0.1173,0.108,0.077,0.0883,0.0862,0.0399,0.1386,0.0711,0.0569,0.193
56712.66,0.194,0.1457,0.0827,0.0704,0.0539,0.086,0.0972,0.0437,0.0469,0.1794,0.1198
56674.68,0.1552,0.1548,0.0737,0.1203,0.0329,0.1051,0.0443,0.0836,0.0634,0.1667,0.1492
73755.32,0.2295,0.1922,0.0283,0.0796,0.053,0.112,0.1161,0.1071,0.0169,0.0653,0.1506
58780.82,0.151,0.1168,0.103,0.1398,0.0845,0.0932,0.063,0.1032,0.043,0.1026,0.1341
73306.73,0.3126,0.0969,0.0799,0.1684,0.0327,0.1014,0.044,0.0898,0.0447,0.0296,0.1443
54518.49,0.2628,0.1244,0.0719,0.1381,0.027,0.1252,0.0554,0.0948,0.0755,0.0248,0.1231
52000.19,0.2287,0.0914,0.0656,0.0861,0.0412,0.1297,0.0153,0.0305,0.0662,0.2453,0.135
59054.11,0.0965,0.0473,0.0569,0.0063,0.0819,0.0856,0.0673,0.0868,0.0872,0.3843,0.1046
56014.13,0.1936,0.1329,0.1421,0.0623,0.0347,0.1375,0.0545,0.006,0.0757,0.1606,0.1485
50590.52,0.2019,0.125,0.0883,0.1017,0.0264,0.0872,0.0474,0.0774,0.0914,0.1536,0.1232
50646.58,0.1699,0.0996,0.0815,0.1562,0.0471,0.0943,0.1038,0.0543,0.0248,0.1686,0.1035
55098.29,0.1414,0.066,0.0854,0.1957,0.0717,0.1128,0.0534,0.0428,0.0361,0.1947,0.2483
60045.12,0.2547,0.1295,0.1001,0.0959,0.0831,0.0989,0.0457,0.0886,0.0948,0.0087,0.1041
52037.37,0.0956,0.1043,0.0536,0.1126,0.0553,0.0637,0.0252,0.0528,0.0154,0.4214,0.1991
36859.93,0.2812,0.1075,0.11,0.0821,0.0344,0.1192,0.0552,0.0362,0.0719,0.1024,0.1137
59187.1,0.2684,0.1379,0.0821,0.1408,0.0332,0.0489,0.0838,0.1063,0.0485,0.05,0.2001
60157.77,0.2384,0.1181,0.1161,0.1115,0.0427,0.0705,0.0132,0.0639,0.0709,0.1547,0.0802
54035.03,0.2289,0.1417,0.0859,0.1046,0.0535,0.1162,0.0386,0.0659,0.0613,0.1033,0.125
67818.23,0.1715,0.1162,0.1109,0.1661,0.0293,0.1054,0.0679,0.11,0.0579,0.0648,0.1857
53878.6,0.2471,0.1414,0.1162,0.1347,0.0355,0.1053,0.0665,0.092,0.0563,0.005,0.0962
36594.14,0.1949,0.1157,0.1148,0.1139,0.0665,0.1155,0.048,0.048,0.0787,0.1039,0.1155
54027.96,0.16,0.1462,0.1852,0.1277,0.0216,0.1107,0.0758,0.1034,0.0661,0.0032,0.1296
62631.27,0.231,0.0814,0.0639,0.1104,0.0485,0.0945,0.005,0.0434,0.049,0.2729,0.1444
48094.17,0.23,0.1043,0.0658,0.0763,0.0392,0.0941,0.041,0.1274,0.0536,0.1682,0.0946
54989.02,0.205,0.1108,0.136,0.1479,0.005,0.1294,0.006,0.1045,0.074,0.0815,0.2074
33680.96,0.2568,0.1377,0.1155,0.1034,0.0431,0.0823,0.0365,0.105,0.0696,0.05,0.1637
52730.06,0.2461,0.1144,0.0772,0.0853,0.0419,0.0748,0.0786,0.1045,0.0616,0.1156,0.1556
30318.89,0.2345,0.0999,0.1425,0.0915,0.067,0.13,0.0589,0.0957,0.0648,0.0152,0.1817
