user_idx,category,estimated_monthly_saving,spend_vs_benchmark_ratio,category_acceptance_rate,user_has_reduced_before,goal_months_remaining,gap_to_goal,category_priority_rank,category_type,relevance
1650,investments,261.1,1.1882,0.2,1,6,43577.48,5,0.3,1
1650,fuel,654.97,1.2125,0.4,1,6,43577.48,7,0.45,1
1651,food,2473.29,1.4184,0.45,1,12,513.43,1,0.5,2
1651,groceries,61.4,0.6783,0.3,1,12,513.43,6,0.15,1
1651,transport,628.17,0.9746,0.35,0,12,513.43,3,0.4,0
1651,shopping,1353.07,1.0753,0.6,1,12,513.43,2,0.9,2
1651,entertainment,1068.65,1.4416,0.65,1,12,513.43,7,1.0,2
1651,utilities,61.62,0.8564,0.25,1,12,513.43,5,0.1,1
1651,healthcare,21.14,0.531,0.15,1,12,513.43,9,0.05,1
1651,investments,223.08,1.1834,0.2,0,12,513.43,4,0.3,0
1651,fuel,316.11,0.9039,0.4,1,12,513.43,8,0.45,1
1652,food,1688.21,0.8594,0.45,0,24,54440.41,1,0.5,1
1652,groceries,85.43,0.6426,0.3,1,24,54440.41,6,0.15,1
1652,transport,1856.81,1.3799,0.35,0,24,54440.41,2,0.4,1
1652,shopping,3133.64,1.4392,0.6,0,24,54440.41,3,0.9,2
1652,entertainment,1280.38,1.2515,0.65,0,24,54440.41,7,1.0,1
1652,utilities,361.14,1.1229,0.25,0,24,54440.41,5,0.1,0
1652,healthcare,5.03,0.0912,0.15,0,24,54440.41,9,0.05,0
1652,investments,718.14,1.5416,0.2,0,24,54440.41,4,0.3,0
1652,fuel,415.37,0.8229,0.4,0,24,54440.41,8,0.45,0
1653,food,916.35,0.7829,0.45,1,3,4607.53,2,0.5,1
1653,groceries,314.91,1.1053,0.3,1,3,4607.53,3,0.15,1
1653,transport,468.52,0.8018,0.35,0,3,4607.53,5,0.4,0
1653,shopping,876.61,0.6732,0.6,1,3,4607.53,6,0.9,2
1653,entertainment,1030.32,1.1359,0.65,0,3,4607.53,7,1.0,1
1653,utilities,58.06,0.7663,0.25,1,3,4607.53,4,0.1,1
1653,healthcare,136.33,1.3442,0.15,1,3,4607.53,9,0.05,1
1653,investments,710.49,1.9255,0.2,0,3,4607.53,1,0.3,0
1653,fuel,414.29,0.9965,0.4,0,3,4607.53,8,0.45,0
1654,food,2619.26,1.2362,0.45,0,18,22960.79,1,0.5,1
1654,groceries,269.74,1.0269,0.3,0,18,22960.79,2,0.15,0
1654,transport,859.47,1.0399,0.35,0,18,22960.79,3,0.4,0
1654,shopping,1325.63,0.9237,0.6,1,18,22960.79,6,0.9,2
1654,entertainment,1032.0,1.2297,0.65,0,18,22960.79,7,1.0,1
1654,utilities,216.12,1.0875,0.25,0,18,22960.79,4,0.1,0
1654,healthcare,50.25,0.4526,0.15,1,18,22960.79,9,0.05,1
1654,investments,353.06,1.2292,0.2,0,18,22960.79,5,0.3,0
1654,fuel,424.0,0.9207,0.4,1,18,22960.79,8,0.45,1
1655,food,1326.99,0.7585,0.45,0,6,52683.45,1,0.5,0
1655,groceries,123.23,0.996,0.3,1,6,52683.45,4,0.15,1
1655,transport,1597.2,1.1632,0.35,1,6,52683.45,3,0.4,2
1655,shopping,1954.26,1.0869,0.6,1,6,52683.45,6,0.9,3
1655,entertainment,385.07,0.4713,0.65,1,6,52683.45,9,1.0,2
1655,utilities,407.26,1.2852,0.25,0,6,52683.45,2,0.1,0
1655,healthcare,32.54,0.677,0.15,0,6,52683.45,8,0.05,0
1655,investments,349.24,1.4403,0.2,1,6,52683.45,5,0.3,1
1655,fuel,389.16,0.747,0.4,1,6,52683.45,7,0.45,1
1656,food,1123.55,0.7208,0.45,1,12,609.42,1,0.5,1
1656,groceries,117.88,1.0206,0.3,0,12,609.42,3,0.15,0
1656,transport,917.41,1.0644,0.35,0,12,609.42,4,0.4,0
1656,shopping,2637.96,1.3948,0.6,1,12,609.42,2,0.9,3
1656,entertainment,801.74,1.0455,0.65,1,12,609.42,8,1.0,2
1656,utilities,96.5,1.0472,0.25,0,12,609.42,5,0.1,0
1656,healthcare,31.63,0.6241,0.15,1,12,609.42,9,0.05,1
1656,investments,82.82,1.0579,0.2,1,12,609.42,6,0.3,1
1656,fuel,426.89,0.9578,0.4,0,12,609.42,7,0.45,0
1657,food,779.5,0.8415,0.45,1,24,37075.33,1,0.5,1
1657,groceries,185.79,1.2758,0.3,1,24,37075.33,2,0.15,1
1657,transport,818.91,1.1514,0.35,1,24,37075.33,4,0.4,1
1657,shopping,818.51,0.7587,0.6,0,24,37075.33,6,0.9,1
1657,entertainment,455.85,0.9149,0.65,1,24,37075.33,9,1.0,2
1657,utilities,195.63,1.4621,0.25,0,24,37075.33,3,0.1,0
1657,healthcare,320.51,1.8175,0.15,0,24,37075.33,5,0.05,0
1657,investments,28.16,0.766,0.2,0,24,37075.33,7,0.3,0
1657,fuel,221.17,0.7858,0.4,0,24,37075.33,8,0.45,0
1658,food,1992.1,1.4353,0.45,1,3,3809.83,1,0.5,2
1658,groceries,68.93,0.8534,0.3,1,3,3809.83,4,0.15,1
1658,transport,989.82,1.3436,0.35,1,3,3809.83,2,0.4,1
1658,shopping,965.07,1.0859,0.6,0,3,3809.83,3,0.9,1
1658,entertainment,362.96,0.796,0.65,1,3,3809.83,8,1.0,2
1658,utilities,51.79,0.885,0.25,0,3,3809.83,5,0.1,0
1658,healthcare,24.75,0.9088,0.15,0,3,3809.83,7,0.05,0
1658,investments,44.29,0.9771,0.2,1,3,3809.83,6,0.3,1
1658,fuel,113.95,0.398,0.4,1,3,3809.83,9,0.45,1
1659,food,2254.67,1.2478,0.45,1,18,24610.28,1,0.5,2
1659,groceries,19.56,0.6173,0.3,0,18,24610.28,5,0.15,0
1659,transport,1058.52,1.1686,0.35,1,18,24610.28,2,0.4,1
1659,shopping,1902.31,1.1892,0.6,0,18,24610.28,3,0.9,2
1659,entertainment,1075.98,1.3584,0.65,1,18,24610.28,7,1.0,2
1659,utilities,24.41,0.8791,0.25,0,18,24610.28,4,0.1,0
1659,healthcare,5.32,0.2372,0.15,1,18,24610.28,9,0.05,1
1659,investments,22.65,0.7539,0.2,0,18,24610.28,8,0.3,0
1659,fuel,696.7,1.2546,0.4,1,18,24610.28,6,0.45,1
1660,food,890.68,0.7597,0.45,0,6,32020.42,1,0.5,0
1660,groceries,85.92,0.8773,0.3,0,6,32020.42,4,0.15,0
1660,transport,410.36,0.6951,0.35,0,6,32020.42,6,0.4,0
1660,shopping,1356.66,1.0362,0.6,1,6,32020.42,3,0.9,2
1660,entertainment,398.52,0.5534,0.65,0,6,32020.42,9,1.0,1
1660,utilities,93.52,1.0798,0.25,0,6,32020.42,2,0.1,0
1660,healthcare,38.9,1.0477,0.15,1,6,32020.42,7,0.05,1
1660,investments,28.44,0.4566,0.2,0,6,32020.42,8,0.3,0
1660,fuel,443.54,1.0822,0.4,0,6,32020.42,5,0.45,0
1661,food,1925.6,1.099,0.45,1,12,657.42,1,0.5,2
1661,groceries,433.91,1.2282,0.3,0,12,657.42,2,0.15,0
1661,transport,749.45,0.8005,0.35,0,12,657.42,4,0.4,0
1661,shopping,1682.28,1.0174,0.6,1,12,657.42,3,0.9,3
1661,entertainment,860.49,1.0455,0.65,1,12,657.42,8,1.0,2
1661,utilities,62.04,0.6106,0.25,0,12,657.42,6,0.1,0
1661,healthcare,503.67,1.573,0.15,0,12,657.42,5,0.05,0
1661,investments,47.4,0.6598,0.2,1,12,657.42,7,0.3,1
1661,fuel,397.77,0.8044,0.4,1,12,657.42,9,0.45,1
1662,food,2597.66,1.1942,0.45,0,24,48709.59,1,0.5,1
1662,groceries,439.33,1.1656,0.3,1,24,48709.59,2,0.15,1
1662,transport,627.44,0.7298,0.35,1,24,48709.59,5,0.4,1
1662,shopping,1175.46,0.7268,0.6,1,24,48709.59,6,0.9,2
1662,entertainment,704.72,0.9129,0.65,1,24,48709.59,8,1.0,2
1662,utilities,391.72,1.2134,0.25,0,24,48709.59,3,0.1,0
1662,healthcare,44.07,0.8376,0.15,0,24,48709.59,9,0.05,0
1662,investments,77.2,1.0458,0.2,0,24,48709.59,4,0.3,0
1662,fuel,416.04,0.9089,0.4,0,24,48709.59,7,0.45,0
1663,food,622.33,0.9523,0.45,1,3,2662.9,1,0.5,1
1663,groceries,208.86,1.3903,0.3,0,3,2662.9,2,0.15,0
1663,transport,244.19,0.7478,0.35,0,3,2662.9,6,0.4,0
1663,shopping,243.06,0.3026,0.6,0,3,2662.9,9,0.9,1
1663,entertainment,354.03,0.8,0.65,0,3,2662.9,8,1.0,1
1663,utilities,163.45,1.1573,0.25,0,3,2662.9,3,0.1,0
1663,healthcare,78.99,1.3568,0.15,0,3,2662.9,7,0.05,0
1663,investments,151.97,1.2441,0.2,1,3,2662.9,4,0.3,1
1663,fuel,406.72,1.1993,0.4,0,3,2662.9,5,0.45,0
1664,food,556.53,0.5659,0.45,1,18,17714.55,3,0.5,1
1664,groceries,314.07,1.2261,0.3,0,18,17714.55,1,0.15,0
1664,transport,525.97,1.0652,0.35,0,18,17714.55,5,0.4,0
1664,shopping,874.06,0.7917,0.6,1,18,17714.55,7,0.9,2
1664,entertainment,272.52,0.4388,0.65,1,18,17714.55,9,1.0,2
1664,utilities,266.18,1.2685,0.25,0,18,17714.55,2,0.1,0
1664,healthcare,340.32,1.8593,0.15,0,18,17714.55,6,0.05,0
1664,investments,57.85,0.9352,0.2,0,18,17714.55,8,0.3,0
1664,fuel,729.15,1.4983,0.4,0,18,17714.55,4,0.45,0
1665,food,671.82,0.7034,0.45,0,6,25628.39,2,0.5,0
1665,groceries,59.05,0.7781,0.3,0,6,25628.39,4,0.15,0
1665,transport,893.09,1.272,0.35,1,6,25628.39,3,0.4,1
1665,shopping,1703.13,1.4498,0.6,1,6,25628.39,1,0.9,3
1665,entertainment,312.53,0.699,0.65,0,6,25628.39,9,1.0,1
1665,utilities,48.67,0.8024,0.25,0,6,25628.39,5,0.1,0
1665,healthcare,141.9,1.4343,0.15,1,6,25628.39,6,0.05,1
1665,investments,25.26,0.5356,0.2,1,6,25628.39,8,0.3,1
1665,fuel,235.45,0.9191,0.4,1,6,25628.39,7,0.45,1
1666,food,1303.16,1.1942,0.45,0,12,356.61,1,0.5,0
1666,groceries,103.0,1.1133,0.3,0,12,356.61,2,0.15,0
1666,transport,269.88,0.6782,0.35,0,12,356.61,5,0.4,0
1666,shopping,476.44,0.6023,0.6,1,12,356.61,7,0.9,2
1666,entertainment,392.72,1.0455,0.65,1,12,356.61,9,1.0,2
1666,utilities,25.68,1.0285,0.25,0,12,356.61,4,0.1,0
1666,healthcare,69.52,1.2664,0.15,0,12,356.61,6,0.05,0
1666,investments,279.91,1.5501,0.2,1,12,356.61,3,0.3,1
1666,fuel,218.63,0.9292,0.4,1,12,356.61,8,0.45,1
1667,food,2332.87,1.1662,0.45,0,24,43066.23,1,0.5,1
1667,groceries,95.02,0.9128,0.3,0,24,43066.23,4,0.15,0
1667,transport,510.14,0.6754,0.35,1,24,43066.23,6,0.4,1
1667,shopping,2131.23,1.2645,0.6,1,24,43066.23,2,0.9,3
1667,entertainment,547.65,0.8436,0.65,0,24,43066.23,8,1.0,1
1667,utilities,319.29,1.2193,0.25,0,24,43066.23,3,0.1,0
1667,healthcare,496.52,1.8485,0.15,0,24,43066.23,5,0.05,0
1667,investments,31.47,0.5103,0.2,1,24,43066.23,9,0.3,1
1667,fuel,416.47,1.0607,0.4,1,24,43066.23,7,0.45,1
1668,food,1383.87,1.2742,0.45,0,3,3151.62,1,0.5,0
1668,groceries,57.32,0.8531,0.3,0,3,3151.62,4,0.15,0
1668,transport,205.31,0.5082,0.35,1,3,3151.62,7,0.4,1
1668,shopping,1287.87,1.1787,0.6,0,3,3151.62,3,0.9,1
1668,entertainment,504.56,1.0291,0.65,1,3,3151.62,6,1.0,2
1668,utilities,214.97,1.3157,0.25,0,3,3151.62,2,0.1,0
1668,healthcare,18.87,0.7915,0.15,1,3,3151.62,9,0.05,1
1668,investments,20.56,0.4703,0.2,1,3,3151.62,8,0.3,1
1668,fuel,474.12,1.1958,0.4,0,3,3151.62,5,0.45,0
1669,food,1940.39,1.1275,0.45,0,18,22038.06,1,0.5,1
1669,groceries,60.5,0.6759,0.3,0,18,22038.06,6,0.15,0
1669,transport,1057.32,1.1414,0.35,0,18,22038.06,2,0.4,0
1669,shopping,1000.8,0.8369,0.6,0,18,22038.06,5,0.9,1
1669,entertainment,590.69,0.998,0.65,0,18,22038.06,9,1.0,1
1669,utilities,59.45,0.8053,0.25,1,18,22038.06,7,0.1,1
1669,healthcare,468.89,1.9106,0.15,0,18,22038.06,4,0.05,0
1669,investments,239.35,1.345,0.2,0,18,22038.06,3,0.3,0
1669,fuel,598.41,1.1838,0.4,0,18,22038.06,8,0.45,0
1670,food,3473.45,1.3077,0.45,0,6,57281.2,1,0.5,1
1670,groceries,72.42,0.5032,0.3,0,6,57281.2,8,0.15,0
1670,transport,849.19,0.8422,0.35,1,6,57281.2,2,0.4,1
1670,shopping,1539.97,0.8465,0.6,1,6,57281.2,3,0.9,3
1670,entertainment,2113.23,1.6832,0.65,0,6,57281.2,5,1.0,2
1670,utilities,90.68,0.7788,0.25,1,6,57281.2,7,0.1,1
1670,healthcare,460.71,1.5529,0.15,0,6,57281.2,4,0.05,0
1670,investments,99.06,1.0145,0.2,1,6,57281.2,6,0.3,1
1670,fuel,538.19,1.0017,0.4,1,6,57281.2,9,0.45,1
1671,food,4609.33,1.9122,0.45,0,12,693.54,1,0.5,1
1671,groceries,109.66,1.0239,0.3,0,12,693.54,3,0.15,0
1671,transport,380.5,0.5541,0.35,0,12,693.54,6,0.4,0
1671,shopping,2260.11,0.8425,0.6,1,12,693.54,2,0.9,3
1671,entertainment,658.11,0.4577,0.65,1,12,693.54,7,1.0,2
1671,utilities,38.0,0.4244,0.25,0,12,693.54,8,0.1,0
1671,healthcare,16.32,0.3427,0.15,0,12,693.54,9,0.05,0
1671,investments,116.45,0.7878,0.2,1,12,693.54,4,0.3,1
1671,fuel,1132.97,1.2779,0.4,1,12,693.54,5,0.45,1
1672,food,2833.92,1.1618,0.45,0,24,51792.71,1,0.5,1
1672,groceries,386.48,1.1616,0.3,0,24,51792.71,2,0.15,0
1672,transport,638.01,0.67,0.35,0,24,51792.71,6,0.4,0
1672,shopping,1445.2,0.832,0.6,0,24,51792.71,5,0.9,1
1672,entertainment,842.61,1.0178,0.65,1,24,51792.71,8,1.0,2
1672,utilities,98.02,0.8879,0.25,0,24,51792.71,3,0.1,0
1672,healthcare,185.23,1.1569,0.15,0,24,51792.71,7,0.05,0
1672,investments,50.96,0.579,0.2,0,24,51792.71,9,0.3,0
1672,fuel,1039.67,1.4604,0.4,0,24,51792.71,4,0.45,0
1673,food,1156.86,0.7778,0.45,0,3,5100.28,1,0.5,0
1673,groceries,386.97,1.248,0.3,0,3,5100.28,2,0.15,0
1673,transport,642.79,0.7697,0.35,1,3,5100.28,4,0.4,1
1673,shopping,1127.88,0.7249,0.6,1,3,5100.28,6,0.9,2
1673,entertainment,1242.66,1.3149,0.65,0,3,5100.28,7,1.0,1
1673,utilities,75.05,0.823,0.25,0,3,5100.28,5,0.1,0
1673,healthcare,31.67,0.7628,0.15,1,3,5100.28,9,0.05,1
1673,investments,91.56,1.0941,0.2,0,3,5100.28,3,0.3,0
1673,fuel,374.42,0.8465,0.4,0,3,5100.28,8,0.45,0
1674,food,553.53,0.7604,0.45,0,18,12627.1,3,0.5,0
1674,groceries,216.39,1.2184,0.3,0,18,12627.1,2,0.15,0
1674,transport,557.59,1.1255,0.35,1,18,12627.1,5,0.4,1
1674,shopping,1329.72,1.2982,0.6,1,18,12627.1,4,0.9,2
1674,entertainment,460.78,1.0155,0.65,1,18,12627.1,6,1.0,2
1674,utilities,289.24,1.4989,0.25,0,18,12627.1,1,0.1,0
1674,healthcare,21.78,1.0477,0.15,1,18,12627.1,7,0.05,1
1674,investments,3.46,0.069,0.2,0,18,12627.1,9,0.3,0
1674,fuel,139.76,0.5472,0.4,0,18,12627.1,8,0.45,0
1675,food,1618.51,0.9865,0.45,0,6,37140.02,1,0.5,1
1675,groceries,274.07,1.0238,0.3,0,6,37140.02,4,0.15,0
1675,transport,735.86,0.835,0.35,0,6,37140.02,6,0.4,0
1675,shopping,2483.05,1.3977,0.6,1,6,37140.02,2,0.9,3
1675,entertainment,1084.92,1.303,0.65,1,6,37140.02,7,1.0,2
1675,utilities,567.05,1.4179,0.25,0,6,37140.02,3,0.1,0
1675,healthcare,10.47,0.0912,0.15,0,6,37140.02,8,0.05,0
1675,investments,349.14,1.1858,0.2,1,6,37140.02,5,0.3,1
1675,fuel,36.56,0.0843,0.4,0,6,37140.02,8,0.45,0
1676,food,1895.9,1.1415,0.45,1,12,491.66,1,0.5,2
1676,groceries,65.12,0.7298,0.3,0,12,491.66,6,0.15,0
1676,transport,667.18,1.0481,0.35,1,12,491.66,2,0.4,1
1676,shopping,1163.27,1.0849,0.6,0,12,491.66,3,0.9,1
1676,entertainment,949.38,1.3624,0.65,1,12,491.66,8,1.0,2
1676,utilities,80.49,1.0728,0.25,0,12,491.66,4,0.1,0
1676,healthcare,31.37,0.9124,0.15,0,12,491.66,9,0.05,0
1676,investments,207.95,1.1387,0.2,0,12,491.66,5,0.3,0
1676,fuel,555.91,1.2024,0.4,1,12,491.66,7,0.45,1
1677,food,1348.25,0.8169,0.45,0,24,53422.98,1,0.5,0
1677,groceries,424.56,1.1672,0.3,0,24,53422.98,4,0.15,0
1677,transport,538.25,0.5911,0.35,0,24,53422.98,6,0.4,0
1677,shopping,3882.73,1.6158,0.6,0,24,53422.98,2,0.9,2
1677,entertainment,326.23,0.3881,0.65,1,24,53422.98,9,1.0,2
1677,utilities,371.79,1.3009,0.25,0,24,53422.98,5,0.1,0
1677,healthcare,41.99,0.7701,0.15,1,24,53422.98,8,0.05,1
1677,investments,793.29,1.8154,0.2,0,24,53422.98,3,0.3,0
1677,fuel,430.08,0.8904,0.4,1,24,53422.98,7,0.45,1
1678,food,1512.12,1.27,0.45,0,3,3039.91,1,0.5,1
1678,groceries,68.4,1.0357,0.3,1,3,3039.91,3,0.15,1
1678,transport,898.9,1.3636,0.35,1,3,3039.91,2,0.4,1
1678,shopping,594.61,0.6815,0.6,1,3,3039.91,5,0.9,2
1678,entertainment,328.09,0.7822,0.65,1,3,3039.91,7,1.0,2
1678,utilities,48.59,0.8948,0.25,1,3,3039.91,4,0.1,1
1678,healthcare,19.51,0.6442,0.15,0,3,3039.91,8,0.05,0
1678,investments,12.94,0.2907,0.2,0,3,3039.91,9,0.3,0
1678,fuel,203.45,0.7926,0.4,1,3,3039.91,6,0.45,1
1679,food,1230.27,0.7541,0.45,1,18,28964.72,2,0.5,1
1679,groceries,116.05,0.9968,0.3,0,18,28964.72,3,0.15,0
1679,transport,708.83,0.806,0.35,0,18,28964.72,6,0.4,0
1679,shopping,1729.51,1.0946,0.6,1,18,28964.72,5,0.9,3
1679,entertainment,1321.14,1.3644,0.65,1,18,28964.72,7,1.0,2
1679,utilities,861.03,1.6401,0.25,1,18,28964.72,1,0.1,1
1679,healthcare,46.02,0.823,0.15,0,18,28964.72,9,0.05,0
1679,investments,313.06,1.4113,0.2,0,18,28964.72,4,0.3,0
1679,fuel,472.27,1.0911,0.4,1,18,28964.72,8,0.45,1
1680,food,944.68,0.9316,0.45,1,6,30935.04,1,0.5,1
1680,groceries,303.91,1.285,0.3,0,6,30935.04,2,0.15,0
1680,transport,1099.09,1.4605,0.35,1,6,30935.04,3,0.4,1
1680,shopping,265.68,0.2127,0.6,0,6,30935.04,9,0.9,1
1680,entertainment,1417.67,1.5417,0.65,1,6,30935.04,4,1.0,2
1680,utilities,43.26,0.6056,0.25,0,6,30935.04,6,0.1,0
1680,healthcare,115.24,1.2538,0.15,0,6,30935.04,7,0.05,0
1680,investments,22.26,0.3766,0.2,1,6,30935.04,8,0.3,1
1680,fuel,373.15,0.9825,0.4,1,6,30935.04,5,0.45,1
1681,food,669.24,0.5652,0.45,1,12,430.35,6,0.5,1
1681,groceries,83.3,0.8986,0.3,0,12,430.35,5,0.15,0
1681,transport,1012.39,1.2033,0.35,1,12,430.35,2,0.4,1
1681,shopping,1401.93,1.0614,0.6,0,12,430.35,1,0.9,1
1681,entertainment,360.77,0.4816,0.65,1,12,430.35,8,1.0,2
1681,utilities,92.83,1.0573,0.25,0,12,430.35,4,0.1,0
1681,healthcare,32.74,0.8417,0.15,0,12,430.35,7,0.05,0
1681,investments,230.43,1.3007,0.2,1,12,430.35,3,0.3,1
1681,fuel,93.01,0.2378,0.4,1,12,430.35,9,0.45,1
1682,food,1453.58,1.0847,0.45,0,24,46021.53,1,0.5,0
1682,groceries,62.59,0.5952,0.3,0,24,46021.53,6,0.15,0
1682,transport,731.02,1.064,0.35,0,24,46021.53,4,0.4,0
1682,shopping,3356.87,1.5833,0.6,0,24,46021.53,3,0.9,2
1682,entertainment,871.07,1.0155,0.65,1,24,46021.53,8,1.0,2
1682,utilities,831.86,1.691,0.25,0,24,46021.53,2,0.1,0
1682,healthcare,377.93,1.7161,0.15,0,24,46021.53,5,0.05,0
1682,investments,5.61,0.069,0.2,1,24,46021.53,9,0.3,1
1682,fuel,501.69,1.0734,0.4,0,24,46021.53,7,0.45,0
1683,food,2432.31,1.2284,0.45,0,3,6070.56,1,0.5,1
1683,groceries,92.59,0.7749,0.3,1,3,6070.56,5,0.15,1
1683,transport,1165.44,1.1531,0.35,0,3,6070.56,4,0.4,0
1683,shopping,2897.88,1.4923,0.6,1,3,6070.56,2,0.9,3
1683,entertainment,1244.02,1.1204,0.65,0,3,6070.56,6,1.0,1
1683,utilities,389.12,1.3337,0.25,0,3,6070.56,3,0.1,0
1683,healthcare,149.98,1.1633,0.15,1,3,6070.56,7,0.05,1
1683,investments,51.28,0.6193,0.2,0,3,6070.56,8,0.3,0
1683,fuel,303.37,0.5874,0.4,0,3,6070.56,9,0.45,0
1684,food,2088.94,1.1355,0.45,1,18,24926.69,1,0.5,2
1684,groceries,101.55,1.0251,0.3,1,18,24926.69,4,0.15,1
1684,transport,1224.71,1.3438,0.35,0,18,24926.69,3,0.4,0
1684,shopping,3073.11,1.5702,0.6,1,18,24926.69,2,0.9,3
1684,entertainment,827.21,1.0078,0.65,1,18,24926.69,8,1.0,2
1684,utilities,57.29,0.6618,0.25,1,18,24926.69,5,0.1,1
1684,healthcare,137.87,1.2814,0.15,0,18,24926.69,9,0.05,0
1684,investments,49.87,0.7352,0.2,1,18,24926.69,6,0.3,1
1684,fuel,411.04,0.9213,0.4,0,18,24926.69,7,0.45,0
1685,food,1372.16,1.1382,0.45,1,6,27119.03,1,0.5,1
1685,groceries,55.46,0.7718,0.3,1,6,27119.03,5,0.15,1
1685,transport,765.12,1.1859,0.35,0,6,27119.03,3,0.4,0
1685,shopping,424.9,0.5087,0.6,1,6,27119.03,8,0.9,2
1685,entertainment,434.52,1.0594,0.65,1,6,27119.03,7,1.0,2
1685,utilities,504.64,1.6667,0.25,0,6,27119.03,2,0.1,0
1685,healthcare,13.95,0.4799,0.15,0,6,27119.03,9,0.05,0
1685,investments,162.67,1.3872,0.2,1,6,27119.03,4,0.3,1
1685,fuel,243.08,0.9815,0.4,0,6,27119.03,6,0.45,0
1686,food,3268.3,1.2734,0.45,1,12,748.47,1,0.5,2
1686,groceries,137.07,0.8946,0.3,0,12,748.47,4,0.15,0
1686,transport,1026.05,1.0317,0.35,1,12,748.47,3,0.4,1
1686,shopping,1621.28,0.8774,0.6,1,12,748.47,5,0.9,3
1686,entertainment,728.35,0.796,0.65,1,12,748.47,9,1.0,2
1686,utilities,59.47,0.5162,0.25,1,12,748.47,7,0.1,1
1686,healthcare,964.9,2.1405,0.15,0,12,748.47,2,0.05,0
1686,investments,87.07,0.8372,0.2,0,12,748.47,6,0.3,0
1686,fuel,376.54,0.6914,0.4,0,12,748.47,8,0.45,0
1687,food,1293.98,0.7333,0.45,0,24,61032.38,3,0.5,0
1687,groceries,535.78,1.3859,0.3,0,24,61032.38,1,0.15,0
1687,transport,2011.57,1.4977,0.35,0,24,61032.38,2,0.4,1
1687,shopping,1676.57,0.8929,0.6,1,24,61032.38,5,0.9,3
1687,entertainment,1600.03,1.4277,0.65,0,24,61032.38,7,1.0,2
1687,utilities,105.99,0.8791,0.25,1,24,61032.38,6,0.1,1
1687,healthcare,57.94,0.9635,0.15,1,24,61032.38,8,0.05,1
1687,investments,832.04,1.5947,0.2,1,24,61032.38,4,0.3,1
1687,fuel,231.97,0.4132,0.4,1,24,61032.38,9,0.45,1
1688,food,971.32,0.8469,0.45,1,3,5046.08,2,0.5,1
1688,groceries,98.18,1.0802,0.3,1,3,5046.08,3,0.15,1
1688,transport,528.61,0.9674,0.35,0,3,5046.08,6,0.4,0
1688,shopping,1162.91,0.8849,0.6,0,3,5046.08,5,0.9,1
1688,entertainment,1331.44,1.433,0.65,0,3,5046.08,7,1.0,1
1688,utilities,313.01,1.2551,0.25,1,3,5046.08,4,0.1,1
1688,healthcare,329.49,1.6307,0.15,1,3,5046.08,8,0.05,1
1688,investments,740.91,1.9062,0.2,0,3,5046.08,1,0.3,0
1688,fuel,172.13,0.4161,0.4,1,3,5046.08,9,0.45,1
1689,food,1441.12,0.8787,0.45,1,18,28271.19,2,0.5,1
1689,groceries,432.63,1.2084,0.3,0,18,28271.19,3,0.15,0
1689,transport,1306.57,1.1061,0.35,0,18,28271.19,4,0.4,0
1689,shopping,3844.37,1.89,0.6,1,18,28271.19,1,0.9,3
1689,entertainment,703.94,0.9188,0.65,1,18,28271.19,9,1.0,2
1689,utilities,75.42,0.7866,0.25,0,18,28271.19,5,0.1,0
1689,healthcare,186.82,1.2099,0.15,0,18,28271.19,6,0.05,0
1689,investments,43.53,0.5875,0.2,1,18,28271.19,8,0.3,1
1689,fuel,427.53,0.9528,0.4,0,18,28271.19,7,0.45,0
1690,food,1391.8,1.0947,0.45,0,6,43922.6,1,0.5,0
1690,groceries,98.09,0.8638,0.3,1,6,43922.6,4,0.15,1
1690,transport,628.98,0.9737,0.35,0,6,43922.6,5,0.4,0
1690,shopping,3317.99,1.5757,0.6,0,6,43922.6,3,0.9,2
1690,entertainment,207.03,0.2388,0.65,1,6,43922.6,8,1.0,2
1690,utilities,66.63,0.7584,0.25,0,6,43922.6,6,0.1,0
1690,healthcare,4.88,0.1256,0.15,0,6,43922.6,9,0.05,0
1690,investments,1208.76,2.131,0.2,0,6,43922.6,2,0.3,0
1690,fuel,407.72,0.8636,0.4,1,6,43922.6,7,0.45,1
1691,food,2032.0,1.0493,0.45,0,12,681.18,1,0.5,1
1691,groceries,510.05,1.2662,0.3,1,12,681.18,2,0.15,1
1691,transport,891.32,0.922,0.35,0,12,681.18,3,0.4,0
1691,shopping,1133.03,0.6293,0.6,0,12,681.18,6,0.9,1
1691,entertainment,938.86,1.0455,0.65,1,12,681.18,8,1.0,2
1691,utilities,84.43,0.9105,0.25,0,12,681.18,4,0.1,0
1691,healthcare,230.84,1.2299,0.15,1,12,681.18,5,0.05,1
1691,investments,34.77,0.386,0.2,1,12,681.18,9,0.3,1
1691,fuel,547.82,1.0405,0.4,0,12,681.18,7,0.45,0
1692,food,2471.94,1.2,0.45,1,24,44155.79,1,0.5,2
1692,groceries,106.39,0.9723,0.3,0,24,44155.79,2,0.15,0
1692,transport,700.48,0.9048,0.35,0,24,44155.79,4,0.4,0
1692,shopping,983.41,0.6776,0.6,0,24,44155.79,6,0.9,1
1692,entertainment,1223.27,1.3485,0.65,1,24,44155.79,8,1.0,2
1692,utilities,100.2,1.0757,0.25,0,24,44155.79,3,0.1,0
1692,healthcare,183.61,1.3321,0.15,1,24,44155.79,5,0.05,1
1692,investments,33.73,0.5127,0.2,0,24,44155.79,9,0.3,0
